"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
82530,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Echinacea","Echinoida","","","","Strongylocentrotidae","","","","Allocentrotus","","","","fragilis","","Allocentrotus fragilis"
82535,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Echinacea","Echinoida","","","","Strongylocentrotidae","","","","Allocentrotus","","","","","","Allocentrotus sp."
82650,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","","","","","","","","","","","","","","","","","","","","Echinoidea unid."
82660,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Atelostomata","Spatangoida","Hemiasterina","","","Schizasteridae","","","","Brisaster","","","","","","Brisaster sp."
82670,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Atelostomata","Spatangoida","Hemiasterina","","","Schizasteridae","","","","Brisaster","","","","townsendi","","Brisaster townsendi"
82672,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","","","","","","","","","","","","","","","","","","","","Echinoidea unid."
82673,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","","","","","","","","","","","","","","","","","","","","Echinoidea unid."
82675,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Atelostomata","Spatangoida","Hemiasterina","","","Schizasteridae","","","","Brisaster","","","","latifrons","","Brisaster latifrons"
82676,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Atelostomata","Spatangoida","Hemiasterina","","","Schizasteridae","","","","Brisaster","","","","owstoni","","Brisaster owstoni"
82680,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Atelostomata","Spatangoida","Micrasterina","","","Spatangidae","","","","Spatangus","","","","californicus","","Spatangus californicus"
82685,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Atelostomata","Spatangoida","Micrasterina","","","Brissidae","","","","Brissopsis","","","","pacifica","","Brissopsis pacifica"
82690,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Gnathostomata","Clypeasteroida","Laganina","","","Fibulariidae","","","","Marginoproctus","","","","","","Marginoproctus sp."
82691,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Gnathostomata","Clypeasteroida","Laganina","","","Fibulariidae","","","","Marginoproctus","","","","djakonovi","","Marginoproctus djakonovi"
82730,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","","","","","","","","","","","","","","","","","","","","Echinoidea unid."
82740,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Gnathostomata","Clypeasteroida","Scutellina","","","Echinarachniidae","","","","Echinarachnius","","","","parma","","Echinarachnius parma"
82741,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Echinoidea","Euechinoidea","","","","Gnathostomata","Clypeasteroida","Scutellina","","","Dendrasteridae","","","","Dendraster","","","","excentricus","","Dendraster excentricus"
82750,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","","","","","","","","","","","","","","","","","","","","Crinoidea unid."
82751,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Hyocrinida","","","","Hyocrinidae","","","","Ptilocrinus","","","","pinnatus","","Ptilocrinus pinnatus"
82755,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Heliometra","","","","glacialis","","Heliometra glacialis"
82757,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Retiometra","","","","alascana","","Retiometra alascana"
82760,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Florometra","","","","","","Florometra sp."
82761,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Florometra","","","","acririma","","Florometra acririma"
82765,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Florometra","","","","inexpectata","","Florometra inexpectata"
82770,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Florometra","","","","serratissima","","Florometra serratissima"
82771,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Florometra","","","","asperrima","","Florometra asperrima"
82772,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Psathyrometra","","","","fragilis","","Psathyrometra fragilis"
82773,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","Articulata","","","","","Comatulida","Macrophreata","","","Antedonidae","","","","Psathyrometra","","","","profundorum","","Psathyrometra profundorum"
82775,"Animalia","","Echinodermata","Pelmatoza","","Crinoidea","","","","","","","","","","","","","","Fariometra","","","","","","Fariometra sp."
83000,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","","","","","","","","","","","","","","","Ophiuroidea unid."
83010,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","","","","","","","Ophiuridae unid."
83020,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Gorgonocephalus","","","","eucnemis","","Gorgonocephalus eucnemis"
83021,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Gorgonocephalus","","","","sp. cf. arcticus","","Gorgonocephalus sp. cf. arcticus"
83022,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Gorgonocephalus","","","","","","Gorgonocephalus sp."
83025,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Astrophyton","","","","pardalis","","Astrophyton pardalis"
83055,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Asteronychidae","","","","","","","","","","Asteronychidae unid."
83060,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Asteronychidae","","","","Asteronyx","","","","","","Asteronyx sp."
83064,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Asteroschematidae","","","","Asteroschema","","","","","","Asteroschema sp."
83065,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Asteroschematidae","","","","Asteroschema","","","","sublaeve","","Asteroschema sublaeve"
83070,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Asteronychidae","","","","Asteronyx","","","","loveni","","Asteronyx loveni"
83075,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Asteronychidae","","","","Asteronyx","","","","longifissus","","Asteronyx longifissus"
83080,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Astrochele","","","","laevis","","Astrochele laevis"
83081,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Astrochele","","","","sp. A (Clark, 2006)","","Astrochele sp. A (Clark, 2006)"
83090,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","","","Astrochele","","","","","","Astrochele sp."
83310,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Ophiura","","","","","","Ophiura sp."
83311,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Ophiura","","","","cryptolepis","","Ophiura cryptolepis"
83312,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Ophiura","","","","quadrispina","","Ophiura quadrispina"
83313,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Ophiura","","","","maculata","","Ophiura maculata"
83319,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Ophiura","","","","Ophiura luetkenii","","Ophiura Ophiura luetkenii"
83320,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Ophiura","","","","sarsii","","Ophiura sarsii"
83336,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Stegophiura","","","","nodosa","","Stegophiura nodosa"
83337,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Amphiophiura","","","","sp. A (Clark, 2006)","","Amphiophiura sp. A (Clark, 2006)"
83338,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Amphiophiura","","","","superba","","Amphiophiura superba"
83339,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Amphiophiura","","","","","","Amphiophiura sp."
83340,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","","","Stegophiura","","","","ponderosa","","Stegophiura ponderosa"
83341,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiophthalmus","","","","normani","","Ophiophthalmus normani"
83342,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiacantha","","","","","","Ophiacantha sp."
83343,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiacantha","","","","enneactis","","Ophiacantha enneactis"
83344,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiacantha","","","","diplasia","","Ophiacantha diplasia"
83345,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiophthalmus","","","","cataleimmoidus","","Ophiophthalmus cataleimmoidus"
83346,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiacantha","","","","sp. cf. rhachophora","","Ophiacantha sp. cf. rhachophora"
83347,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiacantha","","","","sp. A","","Ophiacantha sp. A"
83348,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","","","Ophiacantha","","","","bidentata","","Ophiacantha bidentata"
83360,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","","","Ophiopholis","","","","","","Ophiopholis sp."
83390,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","","","Ophiopholis","","","","longispina","","Ophiopholis longispina"
83391,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","","","Ophiopholis","","","","japonica","","Ophiopholis japonica"
83392,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","","","Ophiopholis","","","","kennerleyi","","Ophiopholis kennerleyi"
83400,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","","","Ophiopholis","","","","aculeata","","Ophiopholis aculeata"
83402,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Ophiomyxina","","","Ophiomyxidae","","","","Ophioscolex","","","","","","Ophioscolex sp."
83403,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Phrynophiurida","Ophiomyxina","","","Ophiomyxidae","","","","Ophioscolex","","","","corynetes","","Ophioscolex corynetes"
83405,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiothricidae","","","","Ophiothrix","","","","","","Ophiothrix sp."
83406,"Animalia","","Echinodermata","Eleutherozoa","Cryptosyringida","Ophiuroidea","","","","","","Ophiurida","Gnathophiurina","","","Ophiothricidae","","","","Ophiothrix","","","","spiculata","","Ophiothrix spiculata"
